"TOA5","CR1000_Lanyu","CR1000","81819","CR1000.Std.31","CPU:CR1000_CWB_RadObs_Lanyu_20180928.CR1","36738","Rad_minute"
"TIMESTAMP","RECORD","BattV_Min","SWD_tot_watt_Avg","SWD_dif_watt_Avg","SWD_dir_watt_Avg","LWD_watt_Avg","UVB_watt_Avg","UVE_watt_Avg","PAR_watt_Avg","mt_flag_Tot","SWD_tot_watt_Max","SWD_tot_watt_Min","SWD_tot_watt_Std","SWD_dif_watt_Max","SWD_dif_watt_Min","SWD_dif_watt_Std","SWD_dir_watt_Max","SWD_dir_watt_Min","SWD_dir_watt_Std","LWD_watt_Max","LWD_watt_Min","LWD_watt_Std","UVB_watt_Max","UVB_watt_Min","UVB_watt_Std","UVE_watt_Max","UVE_watt_Min","UVE_watt_Std","PAR_watt_Max","PAR_watt_Min","PAR_watt_Std"
"TS","RN","Volts","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","umol/s.m^2","","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","umol/s.m^2","umol/s.m^2","umol/s.m^2"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std","Max","Min","Std"
"2019-05-09 02:13:00",320724,12.02,587.2444,565.5662,16.4367,429.8092,0.2269614,0.0203123,1285.673,0,616.1445,557.1775,19.05058,588.5639,543.2408,13.65639,25.05466,8.20756,6.029851,430.4486,428.9122,0.3469193,0.2305356,0.2235955,0.002129018,0.02062628,0.01993874,0.0002042926,1349.025,1218.44,42.67904
"2019-05-09 02:14:00",320725,12.03,532.188,520.8116,6.270862,428.1577,0.2217621,0.01979951,1166.268,0,555.8218,509.0513,14.16113,542.554,499.9737,12.82282,8.20756,3.88779,1.243242,429.1791,427.3705,0.4873555,0.2235955,0.2208194,0.001023702,0.01993874,0.01966372,9.711689E-05,1217.134,1117.883,30.0645
"2019-05-09 02:15:00",320726,12.03,498.0871,490.6676,4.024581,428.5672,0.2190266,0.01952678,1097.292,0,508.3735,490.7495,4.81302,499.9737,484.1774,4.17517,4.751744,3.887787,0.2896899,429.7014,427.3705,0.5741565,0.2208194,0.2180434,0.0006828361,0.01966372,0.01945746,4.325345E-05,1116.577,1082.621,9.490876
"2019-05-09 02:16:00",320727,12.02,494.7314,487.9315,5.313306,429.0347,0.2192463,0.01957033,1094.592,0,509.3893,489.3938,5.868866,498.5992,482.8038,4.858795,11.23137,3.887787,1.739205,429.7014,428.1963,0.3487032,0.2211664,0.2180434,0.00100265,0.01980123,0.01949183,8.37589E-05,1132.246,1081.315,14.71698
"2019-05-09 02:17:00",320728,12.03,537.2296,520.6373,16.18467,429.1101,0.2249777,0.02011864,1191.379,0,552.7658,510.406,12.35804,544.6086,499.2859,13.76441,32.83017,7.775502,6.746537,429.5657,428.1963,0.363856,0.2267185,0.2211664,0.001532976,0.02028251,0.01980123,0.0001487072,1218.427,1134.858,24.45443
"2019-05-09 02:18:00",320729,12.02,587.9606,564.9988,24.31995,427.6757,0.231432,0.02074316,1297.999,0,622.2369,553.4436,20.79452,574.8211,545.2954,8.80347,50.97225,7.775502,13.60992,429.0852,427.0991,0.570844,0.2364346,0.2263715,0.003275655,0.02117631,0.02028251,0.0003053701,1379.043,1220.386,46.49212
"2019-05-09 02:19:00",320730,12.03,666.0857,581.8943,86.27121,428.4772,0.2407838,0.02163754,1465.428,0,709.6755,623.5926,22.45027,585.1226,574.8211,2.473726,126.9987,49.24438,20.54889,429.0856,427.3715,0.4181612,0.2454568,0.2364346,0.002328181,0.02207012,0.02121069,0.0002184405,1561.871,1377.737,45.80135
"2019-05-09 02:20:00",320731,12.03,664.076,602.871,59.63998,428.0108,0.2405524,0.0216066,1453.502,0,683.5745,651.0395,10.30735,619.4562,585.1183,9.719372,78.61765,51.83581,6.209821,428.7409,426.891,0.6029701,0.2430277,0.2388637,0.001286675,0.02182948,0.02145133,0.0001254478,1498.523,1425.393,21.87579
"2019-05-09 02:21:00",320732,12.03,653.3812,612.1224,39.28741,428.5832,0.2393032,0.02149946,1424.235,0,683.9171,626.3026,15.56884,620.1462,604.3507,4.440705,63.06724,18.14263,12.2228,430.1101,427.5074,0.7328243,0.2430277,0.2360876,0.001963839,0.02186386,0.02117631,0.0001886256,1496.572,1365.981,35.46727
"2019-05-09 02:22:00",320733,12.03,588.7219,569.6334,15.25575,431.0755,0.231779,0.02077009,1285.079,0,626.3026,543.614,24.71397,604.3507,529.4985,23.07969,22.4623,8.639426,4.192887,432.0956,430.1101,0.4888307,0.2360876,0.2263715,0.002787791,0.02117631,0.02021375,0.0002645396,1368.593,1191,50.94759
"2019-05-09 02:23:00",320734,12.02,505.5737,497.2631,5.651604,431.2819,0.2224677,0.01987227,1111.071,0,541.9194,473.116,21.21453,528.1249,469.0585,17.0852,11.23125,1.727869,3.722063,431.9601,430.5906,0.3411957,0.2263715,0.2183904,0.002543356,0.02021375,0.01949183,0.0002435577,1188.388,1042.116,45.58936
"2019-05-09 02:24:00",320735,12.02,451.0952,448.9791,1.504677,431.325,0.215863,0.01922713,997.4576,0,471.7604,436.5085,10.36561,468.3718,435.0583,9.757543,2.159837,1.295886,0.2554602,432.3047,430.1681,0.7106798,0.2180434,0.2138793,0.001353008,0.01949183,0.01907931,0.0001303461,1040.81,966.3608,21.50885
"2019-05-09 02:25:00",320736,12.02,426.6205,425.7439,1.295876,430.8579,0.2126185,0.01890914,946.3517,0,435.8307,419.5556,5.14519,434.715,418.912,4.907204,1.295886,1.295862,1.157788E-05,432.2276,429.8963,0.8723319,0.2138793,0.2111033,0.000909226,0.01907931,0.01880429,7.54274E-05,966.3608,932.3907,10.71669
"2019-05-09 02:26:00",320737,12.03,416.1141,415.4366,1.367849,431.7564,0.2110339,0.01876647,922.8105,0,419.5556,412.7719,1.815248,418.912,412.0388,1.810358,1.727816,1.295844,0.1609812,432.438,431.3397,0.258049,0.2114503,0.2100623,0.0002437308,0.01883867,0.01870116,5.496734E-05,931.0848,907.5791,5.721877
"2019-05-09 02:27:00",320738,12.03,408.157,407.1341,1.504618,432.1092,0.2097037,0.01863756,905.3457,0,412.7719,400.9089,3.79043,412.0388,399.6759,4.024347,1.727792,1.295838,0.2158548,432.5893,431.76,0.1381083,0.2111033,0.2083272,0.000610856,0.01870116,0.01856365,6.014393E-05,916.7072,887.9747,9.100744
