"TOA5","CR1000_Lanyu","CR1000","81819","CR1000.Std.31","CPU:CR1000_CWB_RadObs_Lanyu_20180928.CR1","36738","Rad_minute"
"TIMESTAMP","RECORD","BattV_Min","SWD_tot_watt_Avg","SWD_dif_watt_Avg","SWD_dir_watt_Avg","LWD_watt_Avg","UVB_watt_Avg","UVE_watt_Avg","PAR_watt_Avg","mt_flag_Tot","SWD_tot_watt_Max","SWD_tot_watt_Min","SWD_tot_watt_Std","SWD_dif_watt_Max","SWD_dif_watt_Min","SWD_dif_watt_Std","SWD_dir_watt_Max","SWD_dir_watt_Min","SWD_dir_watt_Std","LWD_watt_Max","LWD_watt_Min","LWD_watt_Std","UVB_watt_Max","UVB_watt_Min","UVB_watt_Std","UVE_watt_Max","UVE_watt_Min","UVE_watt_Std","PAR_watt_Max","PAR_watt_Min","PAR_watt_Std"
"2019-05-10 00:26:00",322057,12.02,69.28257,68.62898,0.4175248,430.3358,0.1002301,0.008003614,178.2706,0,72.17993,65.40247,2.545255,71.4158,65.23559,2.530132,0.4319222,0,0.07753241,430.7484,429.9931,0.2327393,0.1011092,0.09972112,0.0005165449,0.008044871,0.007907351,5.571972E-05,185.4198,167.7918,6.814695
"2019-05-10 00:27:00",322058,12.02,70.23706,69.37289,0.38873,430.4102,0.09982979,0.007970836,180.0008,0,71.84106,69.46895,0.8016026,71.07246,68.66904,0.8062528,0.4319222,0,0.1295767,430.7484,430.0355,0.1683213,0.1007609,0.09937281,0.0002495253,0.008044871,0.007907229,5.015475E-05,184.114,177.5851,2.086177
"2019-05-10 00:28:00",322059,12.02,74.26409,73.52747,0.4319228,430.1715,0.1007728,0.008061392,190.5343,0,77.26315,71.50219,1.988356,76.56611,70.38577,1.950176,0.4319229,0.4319222,2.861023E-07,430.6096,429.6848,0.2092548,0.1014554,0.09971984,0.0005909376,0.008147921,0.007975987,3.792684E-05,198.4778,182.8085,5.282863
"2019-05-10 00:29:00",322060,12.02,76.84462,76.22218,0.4319197,429.7584,0.1012532,0.008099237,197.4317,0,78.61778,72.51892,1.585959,77.93863,71.75926,1.584278,0.4319229,0.4319182,2.20427E-06,430.44,429.2493,0.2514764,0.1018027,0.1000673,0.0002924172,0.008182301,0.008044783,3.884703E-05,201.0871,186.7258,3.553701
"2019-05-10 00:30:00",322061,12.02,77.77708,77.31571,0.4175254,429.5938,0.101479,0.00813937,199.1524,0,78.95665,76.24718,0.7431591,78.28197,75.88006,0.7886723,0.4319266,0,0.07753252,429.8235,429.2378,0.159313,0.10215,0.1011089,0.0002358757,0.008182356,0.008044837,4.097424E-05,202.3929,195.215,2.137599
"2019-05-10 00:31:00",322062,12.02,79.66418,79.28493,0.4319266,429.5948,0.1019766,0.008166893,203.8767,0,82.00809,77.94156,1.245562,81.37364,77.5968,1.203018,0.4319266,0.4319266,1.469274E-08,429.8234,429.2377,0.1657531,0.1024972,0.1011089,0.0004591557,0.008216755,0.008079217,2.972904E-05,209.5787,199.7853,3.12178
"2019-05-10 00:32:00",322063,12.02,83.53273,83.1187,0.4319251,429.5393,0.1025204,0.00820358,213.3974,0,84.71805,82.00809,0.8844134,84.46274,81.37364,0.8868232,0.4319266,0.4319213,2.403868E-06,429.8235,429.0681,0.1866589,0.1028444,0.1024972,8.65639E-05,0.008285514,0.008182376,2.438425E-05,216.7578,209.5787,2.160637
"2019-05-10 00:33:00",322064,12.01,81.87722,81.52719,0.374332,430.0406,0.1021099,0.008180674,207.2911,0,85.05692,70.14688,4.389167,84.80608,70.0426,4.302182,0.4319234,0,0.1468251,430.9179,429.5461,0.3454171,0.1028444,0.09972127,0.0008478641,0.008251151,0.008010506,6.743256E-05,216.7578,175.6269,12.82884
"2019-05-10 00:34:00",322065,12.02,71.81866,71.65633,0.3311413,430.8547,0.1003748,0.008025973,182.8413,0,80.31345,67.77477,4.031455,80.00001,67.63918,3.98258,0.4319253,0,0.1826831,431.3649,430.1741,0.2995684,0.1014564,0.09972127,0.0006767253,0.008148024,0.007907365,6.772369E-05,205.6607,171.0567,11.34503
"2019-05-10 00:35:00",322066,12.02,86.36238,86.02575,0.4175278,429.6871,0.1026639,0.00824473,220.4052,0,89.12421,80.65233,2.376823,88.92704,80.34335,2.336636,0.4319253,0,0.07753302,430.3128,429.1217,0.2777409,0.1038843,0.1014551,0.0003930854,0.008354171,0.008182274,4.881846E-05,227.2061,206.3136,5.555703
"2019-05-10 00:36:00",322067,12.01,91.42782,91.02644,0.4319218,429.5344,0.1036937,0.008333002,232.3947,0,93.52872,89.12421,1.210334,93.04635,88.92704,1.174419,0.4319253,0.4319213,1.291575E-06,429.8235,429.2378,0.1509655,0.1038847,0.1028436,0.0003494762,0.008354208,0.008285449,1.892801E-05,237.6502,227.2061,2.898458
"2019-05-10 00:37:00",322068,12.02,95.4041,94.84346,0.4319226,429.3939,0.1040399,0.00839022,241.9926,0,96.91783,93.52872,1.050937,96.48017,93.04635,1.040348,0.431923,0.4319213,7.355727E-07,429.6848,429.2378,0.07963198,0.1042317,0.1038835,0.0001725729,0.008457231,0.008319828,3.225636E-05,246.1386,237.6502,2.514361
"2019-05-10 00:38:00",322069,12.02,98.22273,97.61918,0.431924,429.5152,0.1043919,0.008441703,248.6964,0,98.95147,96.91783,0.5832713,98.54065,96.48017,0.6254246,0.4319248,0.431923,8.549006E-07,429.9507,429.2377,0.1954422,0.1049246,0.1038835,0.0002490229,0.008457231,0.008354094,2.210429E-05,250.7099,246.1386,1.313191
"2019-05-10 00:39:00",322070,12.01,97.55725,97.13946,0.4319285,430.0179,0.1045299,0.008443925,246.6749,0,98.95147,94.20888,1.506055,98.54065,94.07879,1.44829,0.4319324,0.4319248,3.812577E-06,430.3865,429.6731,0.1975491,0.1052706,0.1038818,0.0003261597,0.008457139,0.008353931,2.596641E-05,250.7099,237.6563,4.025549
"2019-05-10 00:40:00",322071,12.01,79.5975,79.30318,0.4319325,431.1083,0.1016207,0.00814196,198.4931,0,94.20888,62.01527,10.0783,93.73544,61.4603,10.11073,0.4319328,0.4319324,2.13222E-07,432.2363,430.109,0.6629832,0.1038818,0.09833035,0.001699108,0.00838831,0.007838337,0.000166762,237.6563,154.085,26.44352
"2019-05-10 00:41:00",322072,12.02,64.08242,63.45745,0.4319327,431.6225,0.09890307,0.007860123,161.9198,0,70.82608,60.65974,3.287697,70.3874,60.08689,3.236421,0.4319328,0.4319322,2.455554E-07,432.1087,430.9178,0.3663425,0.1000661,0.09798333,0.0006363709,0.007975915,0.007769579,6.73174E-05,180.2008,151.4734,9.431287
"2019-05-10 00:42:00",322073,12.02,75.45733,74.74787,0.4319316,430.9681,0.100685,0.008046969,191.5066,0,79.97454,71.16496,2.510486,78.96992,70.3874,2.462489,0.4319322,0.4319251,1.976862E-06,431.4809,430.556,0.2247521,0.1014542,0.09971911,0.0004703049,0.008079104,0.007975915,1.971711E-05,202.3961,180.8537,6.26706
"2019-05-10 00:43:00",322074,12.02,89.99394,89.49352,0.4247263,430.2768,0.1030164,0.008270482,229.774,0,100.9848,79.97454,6.960391,100.2575,78.96992,7.005979,0.4319251,0,0.05529466,430.8644,429.8008,0.2815659,0.105272,0.1011077,0.001169121,0.008457276,0.008079104,0.0001186569,256.5861,202.3961,18.0206
"2019-05-10 00:44:00",322075,12.02,102.3797,101.7166,0.4319247,430.1898,0.1051047,0.008461328,259.4368,0,105.3901,98.2737,1.874652,104.7209,97.51057,1.950969,0.4319251,0.4319246,1.115101E-07,430.6413,429.928,0.208391,0.1056195,0.1042314,0.0003666659,0.008526078,0.00842294,1.994007E-05,266.3792,247.4454,4.990745
"2019-05-10 00:45:00",322076,12.02,97.23432,96.60056,0.4319239,430.9119,0.1039611,0.008375525,244.0717,0,103.3568,84.71853,5.693338,102.3174,83.77653,5.798692,0.4319246,0.4319238,3.344192E-07,431.6939,430.3636,0.3385684,0.1052725,0.1024981,0.0008088777,0.008491699,0.008182457,9.435787E-05,258.5445,212.8418,15.75493
"2019-05-10 00:46:00",322077,12.02,95.27902,94.49358,0.431919,430.8192,0.1036375,0.008343469,241.762,0,100.9829,85.0574,4.854934,99.91219,84.11987,4.854675,0.4319238,0.4319168,3.24402E-06,431.7471,430.3216,0.3767122,0.1045803,0.101804,0.0007170837,0.008457497,0.008182457,7.902204E-05,255.2754,215.4533,12.03742
"2019-05-10 00:47:00",322078,12.02,79.57719,78.41286,0.4175171,431.5728,0.1013586,0.008095359,199.8013,0,90.13906,75.90575,3.537212,89.26862,74.50415,3.65065,0.4319168,0,0.07753099,432.0023,430.7993,0.2790139,0.1024981,0.1004159,0.0005379705,0.008216836,0.008044936,5.595502E-05,223.2843,190.6384,7.763242
"2019-05-10 00:48:00",322079,12.02,83.16849,82.22898,0.4175137,430.9108,0.1020874,0.008175006,212.1824,0,86.07108,79.97212,2.379347,85.147,78.96754,2.272445,0.4319121,0,0.07753035,431.3742,430.3217,0.2952553,0.1028451,0.1011099,0.0005127445,0.008251215,0.008079316,3.974403E-05,220.016,202.39,6.358341
"2019-05-10 00:49:00",322080,12.01,83.20784,82.18301,0.4319097,430.4279,0.1021452,0.008183601,212.5954,0,84.71563,80.98866,1.086321,83.43032,79.99749,1.035453,0.4319118,0.431909,1.262366E-06,430.7577,430.0135,0.1361151,0.1024981,0.101457,0.0003879484,0.008216836,0.008148076,1.533233E-05,216.0988,207.6129,2.643303
"2019-05-10 00:50:00",322081,12.02,76.31819,75.51716,0.4031187,430.8864,0.1010577,0.008085025,194.7736,0,80.98866,67.77432,3.892432,79.99749,67.29539,3.756207,0.4319206,0,0.107738,431.3741,430.1828,0.2778449,0.101804,0.09972038,0.0005839748,0.008182456,0.00794166,5.552703E-05,207.6129,171.7085,10.46512
"2019-05-10 00:51:00",322082,12.02,66.30025,65.87626,0.2879471,431.2153,0.09950059,0.007940514,170.3483,0,68.1142,65.06335,1.055122,67.63975,64.54865,1.047961,0.431927,0,0.2036094,431.5547,430.7993,0.1765436,0.09972066,0.09833226,0.0004055316,0.008010419,0.007872901,3.259489E-05,175.6284,166.4854,3.039768
"2019-05-10 00:52:00",322083,12.02,67.46468,66.88438,0.395933,430.9127,0.09962234,0.00797091,173.1039,0,70.14746,61.67555,2.366718,69.69984,61.45947,2.383577,0.431927,0,0.1193783,431.2047,430.4909,0.1685709,0.1000677,0.09833254,0.0005342166,0.008044826,0.007804168,6.42649E-05,180.8515,156.6945,6.797064
"2019-05-10 00:53:00",322084,12.02,55.80785,55.29686,0.2231643,431.2637,0.0977035,0.007768778,142.2886,0,61.33667,54.22084,1.854391,60.77277,53.56301,1.814973,0.4319316,0,0.2158454,431.8212,430.7992,0.1631809,0.09867957,0.09694601,0.0004631061,0.007872928,0.007701181,2.801261E-05,155.3887,138.4149,4.164604
"2019-05-10 00:54:00",322085,12.02,58.67745,58.1986,0.3383482,431.7023,0.09823574,0.007798585,150.7121,0,60.99891,55.91524,1.543003,60.77387,55.27977,1.562953,0.4319348,0,0.1779453,432.2989,431.2884,0.2066093,0.09868108,0.09764007,0.0002378142,0.007907453,0.007769932,3.668837E-05,159.3089,142.9852,4.230309
"2019-05-10 00:55:00",322086,12.02,68.68059,68.28797,0.3815441,430.7145,0.09975684,0.007984804,177.9068,0,70.48819,61.67667,2.36565,70.04502,61.46058,2.352538,0.4319383,0,0.1386615,431.5546,430.0552,0.4065959,0.1007632,0.09833405,0.0004685787,0.008044966,0.007907453,5.942089E-05,182.1621,160.6148,5.455941
"2019-05-10 00:56:00",322087,12.02,70.08652,69.72962,0.3167515,430.2516,0.1001681,0.008037007,180.9525,0,70.82571,69.80907,0.258578,70.04502,69.35697,0.29596,0.4319383,0,0.1910084,430.6296,430.0132,0.1388702,0.1011116,0.09972211,0.0002769827,0.008045097,0.007941826,2.295471E-05,182.1586,180.1999,0.6506097
"2019-05-10 00:57:00",322088,12.02,71.90481,71.37735,0.2951531,430.2547,0.1002092,0.00804222,184.7384,0,72.52106,70.82571,0.6906163,72.10474,70.04368,0.7288992,0.4319357,0,0.2009242,430.5881,429.8743,0.1154078,0.1011113,0.09972312,0.0002470014,0.008045097,0.007976303,1.139204E-05,186.0784,182.1586,1.319551
"2019-05-10 00:58:00",322089,12.02,69.49343,69.11155,0.1295803,430.6605,0.09987344,0.007982028,176.6106,0,72.18218,65.06442,2.318614,72.10474,64.54971,2.393321,0.4319357,0,0.1979372,431.0772,430.0552,0.2600796,0.1004172,0.09868173,0.0003873817,0.008045064,0.007907516,6.437775E-05,184.7726,164.5295,6.494606
"2019-05-10 00:59:00",322090,12.02,62.70349,61.98595,0.3383429,430.8578,0.09853121,0.007857651,159.0993,0,64.72555,62.01453,0.6832627,64.20637,61.45957,0.7049401,0.4319277,0,0.1779426,431.1191,430.5446,0.1366867,0.09972284,0.09833308,0.0002787639,0.007907516,0.007804375,4.321397E-05,163.8766,157.3476,1.533334
"2019-05-10 01:00:00",322091,12.02,60.14409,59.7018,0.2879471,431.1706,0.09837357,0.007822556,152.1764,0,63.03014,58.28594,1.859673,62.48861,57.6818,1.724817,0.4319207,0,0.2036094,431.4274,430.853,0.1585366,0.09902716,0.09798606,0.0002541605,0.007907361,0.007769841,5.665432E-05,159.9566,147.5518,4.609338
"2019-05-10 01:01:00",322092,12.02,53.93721,53.26994,0.2159608,431.0131,0.09737306,0.007722865,135.7567,0,58.28608,44.73117,4.223985,57.68193,43.60479,4.323424,0.4319218,0,0.2159608,431.4274,430.672,0.181301,0.09833319,0.09590396,0.000804845,0.007804231,0.007563572,6.988652E-05,147.5522,110.9906,11.62176
"2019-05-10 01:02:00",322093,12.02,40.08916,39.19334,0.1151809,431.3298,0.09509429,0.007497684,101.1116,0,44.05343,37.61549,2.053094,43.26145,36.73851,2.04257,0.431929,0,0.191006,431.747,430.7256,0.2832543,0.09555703,0.09416889,0.0004465113,0.007563572,0.00746044,1.694825E-05,112.2982,94.01713,5.637043
"2019-05-10 01:03:00",322094,12.02,46.00231,45.16737,0.1439753,430.5424,0.09610654,0.007624895,117.7815,0,46.7646,44.05417,0.7041927,45.66504,42.91882,0.7265851,0.431929,0,0.2036119,431.0032,430.2479,0.1505249,0.0965982,0.09555703,0.0003370219,0.007632346,0.00756358,1.671687E-05,118.8257,112.2982,1.652016
"2019-05-10 01:04:00",322095,12.02,45.50482,44.77205,0.03599354,430.1483,0.09621575,0.007624255,116.5725,0,46.08685,45.06968,0.2972852,45.3217,44.29112,0.3146189,0.4319235,0,0.119377,430.3867,429.8009,0.1523004,0.0965982,0.09555581,0.0003212632,0.007632346,0.007529083,2.022132E-05,117.5199,114.9083,0.7941963
"2019-05-10 01:05:00",322096,12.02,46.63961,46.01911,0.02879437,429.8939,0.09642928,0.007630514,120.0752,0,47.1025,45.74742,0.4100824,46.69413,45.32115,0.4473615,0.4319183,0,0.1077387,430.0785,429.4926,0.1276525,0.09694424,0.09555581,0.0003071409,0.007632251,0.007597843,7.495558E-06,121.4347,117.5185,1.240034
"2019-05-10 01:06:00",322097,12.02,48.65026,48.05058,0.1151774,429.6317,0.09677079,0.007658616,125.7553,0,51.50874,46.76364,1.495948,50.81514,46.00745,1.517048,0.4319227,0,0.1910001,429.9397,429.3651,0.1512541,0.09694448,0.09625017,0.0002149181,0.007769794,0.007632251,3.62647E-05,133.189,120.129,4.078283
"2019-05-10 01:07:00",322098,12.02,54.16324,53.61913,0.05039098,429.5693,0.0979511,0.007777839,139.7722,0,56.25296,51.50874,1.366975,55.96532,51.15849,1.380753,0.4319227,0,0.138657,429.9507,428.9295,0.2205482,0.09833419,0.09694448,0.0004601507,0.007838554,0.007735414,1.922364E-05,144.9409,133.189,3.288914
"2019-05-10 01:08:00",322099,12.02,58.16759,57.60765,0.03599355,429.0838,0.09854819,0.007850739,149.2935,0,59.98057,56.25296,1.102986,59.39878,55.96532,1.076834,0.4319226,0,0.1193771,429.3341,428.9295,0.1051951,0.09902827,0.09833419,0.0002110074,0.007907467,0.007769946,4.689851E-05,154.0813,144.9409,2.648461
"2019-05-10 01:09:00",322100,12.02,62.79878,62.13974,0.1511727,428.9161,0.09924216,0.007918344,160.4903,0,65.74133,60.31936,1.658391,65.23557,59.74205,1.637642,0.4319221,0,0.2060137,429.3341,428.6212,0.1780851,0.1004163,0.09833408,0.0005416857,0.008044978,0.007838696,4.233637E-05,168.4447,154.0812,4.154075
"2019-05-10 01:10:00",322101,12.02,69.76832,69.10397,0.3311405,429.1816,0.1004914,0.008036948,177.8355,0,73.53547,66.0802,2.23254,72.78922,65.23557,2.222374,0.4319225,0,0.1826827,429.6424,428.6212,0.2478208,0.1011103,0.09972214,0.0005072281,0.008079349,0.007907457,3.098241E-05,187.3785,168.4447,5.522091
"2019-05-10 01:11:00",322102,12.01,75.82863,75.03254,0.410327,429.4313,0.1015498,0.008146958,192.776,0,77.60212,73.87434,1.041539,76.90954,72.78922,1.02141,0.4319234,0,0.0941354,429.812,429.2378,0.1498225,0.1021513,0.1011103,0.0002088491,0.00818249,0.008079343,3.319341E-05,197.1723,187.3785,2.545196
"2019-05-10 01:12:00",322103,12.01,81.04102,80.09056,0.3671318,429.7693,0.1024173,0.008198524,206.0934,0,84.0396,77.60212,1.817937,82.74532,76.56619,1.797736,0.4319234,0,0.1542262,430.2479,429.5461,0.1733946,0.1028453,0.1014573,0.0003127452,0.008285617,0.008113723,2.623191E-05,213.4916,197.8251,4.662384
